gnis:feature_id,name,addr:city,addr:housenumber,addr:postcode,addr:street,phone,website,addr:state,linncounty:objectid,alt_name,old_name,source,name:etymology,sport,fixme,golf:course,operator,email,ele,opening_hours,facebook,note,wikidata,fee,description,wikipedia,access,holes,addr:housename,addr:country,building,building:levels,type,landuse,area_m2,lat,lon,province,gcid
2000368,Hillside Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270274.84943264927,43.09172342123013,-93.9272182374896,Iowa,IA00202
,Unknown Golf Course,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,269008.8421454184,43.057823338554655,-92.24501755576793,Iowa,IA00168
1995992,Hill Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268955.74345804955,42.03243870748203,-94.27390547629311,Iowa,IA00257
,Dyersville Golf and Country Club,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,268872.1705860218,42.49070739290319,-91.0971808684599,Iowa,IA00132
,Silvercrest Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268518.6192478714,43.3379553286112,-91.80290273924122,Iowa,IA00393
,Willow Run Country Club,,,,,,https://willowruncountryclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,268201.31540306454,42.67345968565749,-92.32294060169855,Iowa,IA00396
,Hampton Country Club,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,267650.7569216022,42.77809983814763,-93.19581798953134,Iowa,IA00169
,Sheldon Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267609.7946107599,43.2089936386252,-95.8203747499794,Iowa,IA00049
1995656,Anthon Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266319.8705662204,42.38020652762357,-95.8709986930119,Iowa,IA00180
,Wapsie Ridge Golf Course,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,266115.13700282155,42.66094941570766,-92.13477521549426,Iowa,IA00370
,Brookside Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265633.5798504894,42.58469037464434,-95.97325938177374,Iowa,IA00166
,Montezuma Country Club,Montezuma,700,50171,West Main Street,+1 641 623 5714,https://www.montezumacountryclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,265062.20063147804,41.58054903781909,-92.54551522334518,Iowa,IA00347
,Pleasantville Golf & Country Club,Pleasantville,957,50225,North Highway 5,+1 515 848 5716,http://www.pleasantvillegcc.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,264986.8943947622,41.37981651323436,-93.26540410194903,Iowa,IA00362
,River Bend Municipal Golf Course,,,,,+15157332611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264729.8782477837,42.19030742345224,-93.58226160232266,Iowa,IA00054
2001641,3/30 Golf & Country Club,Lowden,101,52255,Country Club Lane,+1 563-941-7695,http://www.330golfandcountryclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,262561.85762885725,41.85737928796605,-90.91526659511254,Iowa,IA00287
1996056,Panorama West Golf Course,Panora,6616,50216,Panorama Road,+1 641-755-2250,https://www.lakepanoramanational.com/panorama-west-golf-course/,,,,,,,,,,,,,,,,,,,,,,,,,,,,260961.47041217593,41.70764968498709,-94.41149156515641,Iowa,IA00251
,Oak Park Golf & Recreation,Dayton,105,50530,Oak Park Drive,+1 515 547 2712,https://daytonia.govoffice2.com/index.asp?SEC=1BB05747-796D-471E-80AB-48A9C0CB8498&Type=B_BASIC,,,,Dayton Golf & Country Club,,,,,,,,,,,,,,,,,,,,,,,,259818.93353520104,42.25499454637982,-94.07407041725342,Iowa,IA00363
,Otter Valley Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259342.80473931893,43.26054850276177,-96.00303613914821,Iowa,IA00403
1949067,Backbone Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,257493.6376219871,42.64138162403351,-91.55957364490756,Iowa,IA00005
,Sugar Creek Golf Course,Waukee,1506,50263,6th Street,+1 515-987-5247,https://www.waukee.org/199/Sugar-Creek-Golf-Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,257429.13073260253,41.595093004667845,-93.88293504786677,Iowa,IA00124
1949127,Tri-Club Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256563.7331118499,43.075751304049774,-91.474882568564,Iowa,IA00142
,Unknown Golf Course,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,256069.02133510698,43.34709981590087,-92.14395749654521,Iowa,IA00310
,Humboldt  Country  Club,Humboldt,10,50548,Country Club Dr,,,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,255966.8928540116,42.73050085428725,-94.2502628548502,Iowa,IA00410
2001732,Monticello Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255542.33099186717,42.246153093251934,-91.18442667786867,Iowa,IA00140
1968620,Essex Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255243.19623390227,40.84185844730052,-95.33603289754238,Iowa,IA00237
1995912,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254937.80270913718,41.99571125736304,-94.3802554438913,Iowa,IA00253
1968391,Glenwood Golf Course,Glenwood,57073,51534,240th Street,+1 712-527-9798,http://www.glenwoodgolfcourse.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,253987.75502073375,41.05791496285653,-95.72746469034742,Iowa,IA00239
1825123,South Winn Golf & Country Club,Calmar,2585,52132,175th Street,+1 563-562-3191,http://www.southwinncountryclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,252996.36348419666,43.188759189061,-91.9100956778816,Iowa,IA00231
1981865,Willow Vale Golf Club,Mapleton,300,51034,Sioux Street,+1 712-881-1002,https://www.mapleton.com/golf_skiiing.asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,252416.62175582777,42.16723828024902,-95.79844210464219,Iowa,IA00195
,Grinnell College Golf Course,Grinnell,933,50112,13th Avenue,+1 641-236-3590,https://golf.grinnell.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,252293.31451167373,41.75836257554754,-92.72070852677442,Iowa,IA00084
,Sun Valley Golf Course,,,,,,https://sunvalleylake.com/golf_course.php,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,252030.86701318098,40.841813806844506,-94.07598089572217,Iowa,IA00409
,Wandering Creek Golf Course,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,251938.2345564008,42.01480938769835,-92.95027598786719,Iowa,IA00088
465902,Sunny Brae Golf & Country Club,Osage,3419,,Golf Course Road,+1 641-732-3435,https://www.sunnybraegolf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,251902.19138404878,43.25618875999375,-92.82287019906637,Iowa,IA00232
,Webster City Country Club,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,251605.46897647137,42.47710931167868,-93.82871413445488,Iowa,IA00110
1982590,Harlan Golf and Country Club,Harlan,2303,51537,12th Street,+1 712-755-5951,http://www.harlangolf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,251516.66928959652,41.642931930913036,-95.33085779141463,Iowa,IA00240
,Paullina Golf Course,Paullina,5630,51046,460th Street,+1 712 448 3477,http://paullinagolf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,250815.08902156018,42.984785864624925,-95.67673639814136,Iowa,IA00361
1907115,Meadowbrook Golf and Country Club,,,,,+1 712-728-2060,https://www.hartleyiowa.com/index.php?pageid=746f7069635f69643a39,,,,,,,,,,,,,,,,,,,,,,,,,,,,250624.5146092725,43.13704696345043,-95.48317713057497,Iowa,IA00186
1969646,Lamoni Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250607.38391855077,40.610937810413645,-93.92345676951615,Iowa,IA00250
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249425.0174158743,42.93823251435443,-92.53679486907406,Iowa,IA00345
,Pine Knolls Country Club,Knoxville,1202,50138,South Attica Road,,,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,248723.91044460092,41.30806559336335,-93.08541857429779,Iowa,IA00338
1907457,River View Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248674.43147257328,43.35474313215577,-94.78275638183082,Iowa,IA00211
2046359,Red Hawk Golf Course & Learning Center,Davenport,6364,52806,Northwest Boulevard,+1 563-386-0348,https://www.cityofdavenportiowa.com/department/division.php?structureid=376,,,,,,,,,,,,,,,,,,,,,,,,,,,,248309.0145210506,41.58366090885997,-90.6069177617861,Iowa,IA00297
1944457,Oak Ridge Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248263.96281234353,42.74401288154748,-93.93451264394244,Iowa,IA00206
1996970,Jewell Golf and Country Club,,,,,+1 515-827-5631,http://www.jewellgolfandcountryclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,247004.2314875311,42.315655150284876,-93.64307906081272,Iowa,IA00226
465876,Marcus Community Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245704.94510578434,42.809989834661636,-95.80578016859786,Iowa,IA00098
2001558,Tipton Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244243.07534332798,41.76391424670413,-91.14524612063676,Iowa,IA00158
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242427.99245554046,42.06597097828437,-91.0111163174274,Iowa,IA00408
1981730,Kalona Golf Club,Kalona,,52247,Highway 1,+1 319-656-3844,https://kalonagolfclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,241903.46590572555,41.45650666527668,-91.71197377663827,Iowa,IA00278
,Country Greens Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,241600.47653609348,43.3890863059121,-94.47638081545625,Iowa,IA00028
,Marengo Golf Club,Marengo,1655,52301,M Avenue,+1 319 642 3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241030.23668273626,41.764876606260586,-92.06744470688666,Iowa,IA00343
,Traer Golf Club,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,240748.12068679088,42.20169389558031,-92.4630812514669,Iowa,IA00324
1941238,All Vets Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240149.97661525643,43.13826655475872,-93.41644200641991,Iowa,IA00135
1907246,Quimby Golf Course,Quimby,1155,51049,Clark Avenue,,,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,239166.72053731186,42.628792709924454,-95.64827556904893,Iowa,IA00189
,Meadow Hills Golf Course,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,238459.0970783662,42.520269675494895,-93.21497161463961,Iowa,IA00108
1969606,Decatur County Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237289.02443463635,40.74149187382896,-93.7613413725123,Iowa,IA00247
1925863,Alta Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236159.15169516898,42.66893219327327,-95.29610223547037,Iowa,IA00179
,Akron Golf Club,Akron,941,51001,Country Club Drive,+1 712 568 3146,https://akronia.org/index.aspx?NID=863,,,,,,,,,,,,,,,,,,,,,,,,,,,,234472.42094606668,42.81913442179442,-96.55978499258372,Iowa,IA00358
1999660,Colfax Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234352.3014506011,41.66461454283977,-93.25520084891018,Iowa,IA00263
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233297.21303193123,42.012215126771146,-96.110440661991,Iowa,IA00357
,Unknown Golf Course,,,,,,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,232729.85844578728,42.41083230035446,-94.99702357932381,Iowa,IA00399
1948872,Waukon Golf and Country Club,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,232384.21048484862,43.26551167974338,-91.47077490904097,Iowa,IA00149
1906602,Hawarden Golf Course,Hawarden,4502,51023,Buchanan Avenue,+1 712-551-4444,https://www.cityofhawarden.com/?page_id=241,,,,,,,,,,,,,,,,,,,,,,,,,,,,230611.49370259538,42.99450172739814,-96.46649914737795,Iowa,IA00184
,Belle Plaine Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229698.46770081238,41.90391986232634,-92.26665707790602,Iowa,IA00326
,Oakland Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229484.36960545485,41.32119235608765,-95.39020710864884,Iowa,IA00120
,West Liberty Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229220.36989003458,41.55882891840621,-91.27787410607358,Iowa,IA00369
1945484,Round Grove Golf and Country Club,Greene,20498,50636,Floyd Line Street,+1 641 816 5621,https://roundgrovecountryclub-greene.weebly.com/,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,228895.59064195104,42.90566477665468,-92.81757621788164,Iowa,IA00157
1925390,Fonda Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227929.62289287098,42.592498663757816,-94.8480247059828,Iowa,IA00200
,South Hardin Recreation Area,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,227466.39242862343,42.247156961595266,-93.06953476341013,Iowa,IA00308
1925516,Spring Hills Country Club,Mallard,,50562,,+1 712-425-3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227309.02926747777,42.934607316230554,-94.6753818728609,Iowa,IA00214
,Eagle Grove Country Club,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,226890.86216129782,42.6662885676539,-93.94609129739779,Iowa,IA00309
,Rolling Acres Golf Course,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,222047.35817361416,42.20931354513824,-91.80393982366034,Iowa,IA00070
,Bloomfield Country Club,Bloomfield,1205,52537,East Franklin Street,+1 641 664 2089,https://bloomfieldcountryclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,221443.5320324775,40.75249085603677,-92.39656737148458,Iowa,IA00341
,Meadow Acres Golf Course,Larchwood,1831,51241,135th Street,+1-712-477-2576,https://www.meadowacresgolfcourse.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,220937.04683512388,43.452837039765946,-96.41316693021341,Iowa,IA00314
,Three Elms Golf Course,Independence,2074,50644,Three Elms County Park,+1-319-334-4235,https://www.threeelmsgolf.com/,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,217057.580941256,42.45230097888011,-91.87318586573515,Iowa,IA00152
1975834,Pella Golf & Country Club,Pella,600,50219,Elm Street,+1 641-628-4564,https://www.pellagolfandcountryclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,216601.60441064843,41.42098519958231,-92.9141261274972,Iowa,IA00269
,Plum Creek Golf Course,,,,,,,,,,,"Bing, http://www.fredericksburgiowa.com",,,,,,,,,,,,,,,,,,,,,,,214863.68014099036,42.96819668246026,-92.21162971734172,Iowa,IA00131
,Rolling Knolls Golf Course,,,,,,,,,,,Bing,,,,9_hole,,,,,,,,,,,,,,,,,,,214613.54880966642,42.474161306571844,-91.09313651047992,Iowa,IA00094
1925367,Laurens Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213648.38668939518,42.84589508262724,-94.86428413163058,Iowa,IA00203
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212939.8371508771,41.722395582129785,-92.38410332598191,Iowa,IA00405
1925230,North Kossuth Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212709.93578054997,43.295857945314324,-94.2090178778277,Iowa,IA00205
1995911,Lakeside Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211871.33487313293,42.058365399708165,-94.28349358555825,Iowa,IA00258
,Unknown Golf Course,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,211533.24553981872,42.505695649809766,-91.72909107554814,Iowa,IA00359
,Dows Golf Course,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,210788.04288891942,42.654214947209994,-93.48094344504875,Iowa,IA00092
,Kernoustie Golf Club,Mount Vernon,203,,Country Club Drive Southeast,+1-319-895-8193,https://kernoustiegolf.com/,IA,1798,Hillcrest Golf Club,Hillcrest Golf Club,,,,,,,,,,,,,,,,,,,,,,,,208393.9789117649,41.914492689000475,-91.40605315311596,Iowa,IA00075
,Sioux Valley Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208326.44066929384,42.9923170522403,-96.01498906665299,Iowa,IA00080
,Lake City Country Club,Lake City,1300,51449,East Main Street,+1 712-646-3344,https://www.lakecityiowa.com/listing.php?id=13,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,207379.82496770742,42.271548219235655,-94.72000891532957,Iowa,IA00320
,La Porte City Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206330.63057788258,42.31407586155595,-92.16937795425828,Iowa,IA00304
,River Ridge Golf Club,Independence,1749,50644,Golf Course Boulevard,,http://golfoelwein.com/course/river-ridge-golf-course/,,,,,,,,,,,,,,,,,,,,,,,,,,,,205786.61543723597,42.48259308333301,-91.92924259588284,Iowa,IA00229
,Perry Golf and Country Club,Perry,352,50220,330th Street,+1 515-465-3852,https://www.perryiagolf.com/home.html,IA,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,205417.38627499872,41.8754893292954,-94.0942077956252,Iowa,IA00048
,Osceola Municipal Golf Course,Osceola,400,50213,East Fayette Street,+1 641-342-3717,http://osceolacountryclub.com/,,,,Osceola Country Club,,,,,,,,,,,,,,,,,,,,,,,,205318.94889932623,41.02491392220941,-93.757004309851,Iowa,IA00319
,Pine Lake Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204842.82174313563,42.37268682551375,-93.07139754694006,Iowa,IA00311
,Pine Lake Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204842.82174313563,42.37268682551375,-93.07139754694006,Iowa,IA00312
,Linn Grove Country Club,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,204008.3209831066,42.98238482885759,-93.19483835495782,Iowa,IA00307
1976198,Sigourney Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203730.71674783467,41.34190937978389,-92.21069396001526,Iowa,IA00270
,Indian Creek Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203221.15287917238,41.97781018886503,-93.44687358845206,Iowa,IA00327
1945292,Wildwood Golf Course,Charles City,1,,Wildwood Road,+1 641-257-6322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202084.13345154756,43.06263143780678,-92.69248024724824,Iowa,IA00234
1982109,Dunlap Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200085.8478851629,41.84840956689578,-95.60035575840242,Iowa,IA00236
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200084.63336176748,41.01637886239284,-93.33453795365843,Iowa,IA00351
,Mount Pleasant Golf & Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198208.11120023965,40.97913068713605,-91.58498590610633,Iowa,IA00374
,Albia Golf and Leisure,Albia,300,52531,Country Club Road,+1 641 932 5002,http://www.albiagolfandleisure.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,197937.54071255398,41.031891630176894,-92.78528644796405,Iowa,IA00348
1976451,Fairfield Golf and Country Club,Fairfield,905,52556,East Harrison Avenue,+1 641-472-4212,https://fgacc.com/,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,195199.10122759914,40.99832249776728,-91.95265194064194,Iowa,IA00274
,Aurelia Golf Club,Aurelia,601,51005,Valor Road,+1 712 434 5498,http://www.aureliaia.com/Aurelia_Golf_Club_Inc.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,194183.06192636924,42.718548517445186,-95.4305193621424,Iowa,IA00360
2046460,Sunrise Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193069.20516613137,41.562162034469424,-90.4503098354956,Iowa,IA00299
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192515.84333007556,40.98423584061051,-94.72421103151115,Iowa,IA00353
,Indian Creek Country Club,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,190818.44030253033,42.04553829591427,-91.59248967832045,Iowa,IA00069
,Riceville Country Club,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,188604.84329621482,43.366402730111574,-92.54801087768496,Iowa,IA00147
1969510,Pine Valley Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187293.1271742597,41.039718136126574,-94.39345948547245,Iowa,IA00252
1945453,Beaver Meadows Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184740.20718644728,42.58371124990087,-92.78661471440918,Iowa,IA00218
1925526,Hillcrest Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183311.60643448826,43.229342282204065,-94.75098201312669,Iowa,IA00201
1994880,Audubon Golf and Country Club,Audubon,520,50025,South Division Street,+1 712-563-2348,http://www.golfaudubon.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,179650.13547487307,41.7187273423028,-94.94181684350305,Iowa,IA00245
1945080,Edgewater Golf Course,Oelwein,1432,50662,Q Avenue,319-283-3258,http://golfoelwein.com/course/edgewater-golf-course/,,,,,,,,,,,,,,,,,,,,,,,,,,,,179065.10705411655,42.651616544549675,-91.9222733139405,Iowa,IA00220
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,178518.39037697538,42.46231488229817,-94.64173603971342,Iowa,IA00039
,Derby Grange Golf & Recreation Center,Dubuque,13079,52002,Derby Grange Road,,,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,178131.4944204583,42.535593981373914,-90.74323676907953,Iowa,IA00379
1925833,Newell Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177905.88435049265,42.609492544137645,-94.99680237934757,Iowa,IA00099
1925478,Five Island Golf Course,Emmetsburg,14,50536,North Lawler Street,+1 712-852-3422,https://www.fiveislandgolf.com/,,,,Emmetsburg Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,175047.29016957246,43.12455258978446,-94.67942774253018,Iowa,IA00199
,Collison Par 3 Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174528.69399988485,42.09701031387307,-92.8889769651868,Iowa,IA00315
1995324,Sun Valley Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174013.8964026274,42.51716205452819,-96.43749925137192,Iowa,IA00194
1944898,Acorn Park Golf Course,Saint Ansgar,1426,50472,Highway 105,+1 641-713-4450,https://www.acornparkgolf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,171714.51036510448,43.38512895148772,-92.94198507069383,Iowa,IA00118
1925360,Rolfe Golf Club,Rolfe,36,50581,Grant Street,+1 712-848-3662,http://www.rolfegolfclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,168450.46947346692,42.80711289827304,-94.52892498104539,Iowa,IA00212
1968851,Bedford Golf Course,,,,,,,,,,,Mapbox,,,,,,,,,,,,,,,,,,,,,,,167437.38647936037,40.68935488621432,-94.72313730466128,Iowa,IA00323
,Meadowbrook Country Club,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,166228.29230146387,42.8544257429511,-92.10449915556002,Iowa,IA00095
1999988,Lone Pine Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161126.09327592325,42.63518649732773,-91.199510382301,Iowa,IA00143
,Wellman Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159120.4997324662,41.46918320984059,-91.8317278257719,Iowa,IA00285
1983397,Meadowbrook Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158840.5470189041,42.42969421517701,-92.93471290105461,Iowa,IA00228
,Pierson Golf Course,,,,,,,,,,,,,,,9_hole,,,,,,,,,,,,,,,,,,,156170.26052772108,42.54290680999325,-95.87213211280671,Iowa,IA00401
,Latimer Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155560.76995822985,42.761907267778476,-93.36242602367132,Iowa,IA00174
,Latimer Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155560.76995822985,42.761907267778476,-93.36242602367132,Iowa,IA00175
1995630,Correctionville Golf Club,Correctionville,1300,51016,Hackberry Street,+1 712-372-4916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154676.9651212995,42.4840332684784,-95.77825798034594,Iowa,IA00182
,Humeston Lakeside Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152690.4348006346,40.87937564897743,-93.50860306805691,Iowa,IA00350
1996091,Guthrie Center Golf Club,Guthrie Center,2604,50115,State Street,+1 641 332 3558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152291.95697002788,41.67941851316967,-94.48077143053986,Iowa,IA00248
,Ackley Country Club,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,141096.7346040001,42.54660488310529,-93.04846802040404,Iowa,IA00305
,Cedar Valley Golf Center,Waterloo,1850,50701,West Ridgeway Avenue,319-236-1010,https://www.cedarvalleygolfcenter.com/,,,,,,,,,,,,,Mo-Su 10:00-dusk,,,,,,,,,,,,,,,139402.15116237654,42.471250614582644,-92.38784864420568,Iowa,IA00344
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130562.8477921408,42.671259776087986,-95.31196791378252,Iowa,IA00178
,Cyclone golf performance center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130354.07633101383,41.98223785424734,-93.6146583362037,Iowa,IA00398
,Unknown Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130262.61312667684,41.98223780819333,-93.61465480408789,Iowa,IA00388
1907734,The Inn Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117904.37012895202,43.387120058896336,-95.14396569551465,Iowa,IA00215
1970507,Corydon Municipal Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112799.8263209643,40.75118076555537,-93.3101958730706,Iowa,IA00246
,Johnson Ridge Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108958.2738441751,41.694016702600244,-93.74767592633533,Iowa,IA00389
,West Grand Golf,West Des Moines,6450,50266,Raccoon River Drive,,,IA,,,,,,,,,,,,,,,,,Golf Driving Range,,,,,,,,,,108946.87971594688,41.53616749728832,-93.7978774680986,Iowa,IA00373
1941236,Oak Hills Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92265.12627323689,43.11388303991594,-93.3849818334458,Iowa,IA00136
,Pine Creek Golf Course,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,89643.47797117327,43.22539845746157,-93.20920750214023,Iowa,IA00155
,Jester Park Executive Golf Course,,,,,,,,,,,,,,,9_hole,,,,,,,,,,,,,,,,,multipolygon,,86079.03819241555,41.77842818601588,-93.77951357223368,Iowa,IA00025
,Jester Park Learning and Practice Facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82127.6142715395,41.77873979054129,-93.79061511604797,Iowa,IA00076
,Westwood Golf Course (9-hole),,,,,,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,73785.64418484732,41.25138053830902,-95.90885072918859,Iowa,IA00107
