golf:course,name,operator,addr:city,addr:housenumber,addr:postcode,addr:street,historic,source,addr:province,website,addr:unit,check_date,opening_hours,phone,wheelchair,wheelchair:description,description,email,sport,old_name,fixme,canvec:UUID,note,wikidata,golf,landuse,ref,natural,attribution,canvec:CODE,name:en,golf:par,contact:facebook,wikipedia,contact:email,contact:instagram,contact:phone,contact:website,entrance,type,fax,payment:cash,payment:club_account,payment:maestro,payment:mastercard,payment:visa,payment:visa_debit,start_date,addr:housename,owner,contact:housenumber,contact:street,holes,designation,opendata:type,image,tents,surface,alt_name,layer,name:fr,contact:city,contact:postcode,contact:province,area_m2,lat,lon
,Riverbend Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672787.8784014907,42.98005350058745,-81.35386355927767
,Dundas Valley Golf Club,,,,,,,,,https://www.dundasvalleygolf.com/,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671194.5212689359,43.26634295308905,-79.98054857337947
,Eagle Ridge Golf Club,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671031.8015354575,43.667979676476975,-79.91092631776202
,Hawkesbury Golf & Curling Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669898.2409112344,45.576668990759,-74.52654018539428
,Monte Vista Golf Club,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667746.6181181162,46.60207146530473,-80.99994064787933
,eQuinelle Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667267.5815027558,45.03581466692323,-75.67641658163394
,Port Colborne Country Club,,Port Colborne,11260,L3K 5V8,Golf Course Rd,,CanVec_Import_2009,ON,https://www.pcgolf.ca/,,,,,,,,,golf,,,e90e01ab06da45049c06b220e21cbddc,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667186.0037945425,42.882121510628274,-79.34051909574488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665907.9433344771,45.42131534775076,-76.31545196364674
,Heritage Golf Country Club,,,,,,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665907.7789294573,45.12090186557198,-74.52057625719316
,Royal Ontario Golf Club,,,6378,,Trafalgar Road,,,,https://www.kaneffgolf.com/public-golf/royal-ontario/,,,,+1-905-693-9966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664011.4647245399,43.541528923104295,-79.79728118225131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663941.4989948943,44.201407625463034,-80.57056556808642
,The Greens at Renton,,,,,,,CanVec 6.0 - NRCan,,https://www.greensatrenton.com,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661579.1952537555,42.87379993544446,-80.2321792165895
,Oxbow Glen Golf Course,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,Oxbow Glen Golf Course,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,660837.9317569654,42.97991577181282,-81.40182618049764
,Weston Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,Q7989435,,,,,,,,,,en:Weston Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659989.641574403,43.7042674914734,-79.53999969968687
,Homestead at Wolf Ridge Golf Course,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658941.5308584525,45.53274105302002,-77.46739776646699
,,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657426.3274424222,43.120898948771334,-79.41079978761057
,Barrie Golf & Country Club,,Springwater,,,St Vincent Street,,NRCan-CanVec-10.0,Ontario,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655383.4157775048,44.42611038211412,-79.69428978937744
,Perth Golf Course,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651700.6100732844,44.89795554859423,-76.26604777493927
,Perth Golf Course,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651700.6100732844,44.89795554859423,-76.26604777493927
,Grey Silo Golf Course,,,,,,,,,,,,,,,,,,,,,,,Q5608240,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,651170.2354912367,43.51912821761013,-80.47709028827735
,,,Burlington,5377,,Walker's Line,,,,https://indianwellsgolfclub.ca/,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650476.9351358598,43.42983589013825,-79.87048234267705
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,11CF41F8A812E5F4E0409C8467120387,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645946.9748630103,43.93790091618123,-79.34815483730671
,Loch March Golf & Country Club,,,1755,,Old Carp Road,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,645559.412870472,45.34638433914659,-75.97748664759733
,Golf Course CLOSED,,,,,,,,,,,,,,,,"Gof closed is closed, apparently for re-developpement of the land into housing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644633.9452901471,43.207934352994826,-80.3764372686345
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,11CF41F8A8FAE5F4E0409C8467120387,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643337.712217751,45.0457210832577,-79.34590356898022
,West Haven Golf & Country Club,,,,,,,,,,,,,,,,,,golf,,,abbe4944f108485b811f9d4260de4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641542.4160915464,43.00206561588274,-81.3805149053911
,Hornby Glen Golf Course,,,,,,,Yahoo,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640264.8064180247,43.570550956366745,-79.85327377992466
,Parry Sound Golf and Country Club,,,,,,,CanVec 6.0 - NRCan,,https://parrysoundgolf.com/,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,639380.3356251719,45.39242238035829,-80.06628169005234
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,11CF41F87C7CE5F4E0409C8467120387,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639014.9415863075,44.72825992104147,-79.38744260471421
,Cutten Fields Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638672.0146925962,43.54027272663592,-80.22913004517422
,Copetown Woods Golf Club,,,,,,,,,https://www.copetownwoods.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637853.8461316067,43.25569889221381,-80.07486650038942
,Rainbow Ridge Golf Course,,,,,,,,,https://rainbowridgegolfcourse.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637285.9761722125,45.72971095884168,-81.81214077867124
,Kedron Dells Golf Course,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635227.2720874915,43.96280912648277,-78.88395429063542
,Caledon Golf and Country Club,,Caledon,2121,L7C 0K7,Olde Baseline Road,,Region of Peel; CanVec Import 2009,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,634386.9746328092,43.78482512517473,-79.9276358940006
,River Road Golf Course,,,,,,,,,,,,,,,,,,,,,,Abandoned by the city of London in 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633843.4770677326,42.974753934559445,-81.14598794268495
,Pinestone Resort,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,11CF41F8802CE5F4E0409C8467120387,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633489.801845956,45.017868490644005,-78.5690667135887
,Thornhill Country Club,,,,,,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7994,Yonge Street,18,,,,,,,,,,,,632197.2796902531,43.81980619647082,-79.43548818039267
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,,,,,,,,Natural Resources Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631581.3299307561,44.9967947771759,-78.66080034034132
,Rosedale Golf Club,,,,,,,,,,,,,,,,,,,,,,,Q7368171,,,,,,,,,,en:Rosedale Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631053.5663780286,43.73636949882773,-79.39076626122349
,,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629973.5430324994,42.70121328681933,-81.2038007944651
,Port Dover Golf Club,,,,,,,CanVec 6.0 - NRCan,,https://lynnmeadowsgolf.com/,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628393.4264977021,42.814431202847665,-80.23728592267996
,Country View Golf Course,,Dover Centre,25393,N0P 1L0,St Clair Road,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628353.5609116077,42.48115855069859,-82.273171514441
,Diamondback Golf Club,,Richmond Hill,13300,L4E 1A2,Leslie St,,yahoo,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625473.3834823002,43.961705061397986,-79.41452999023335
,St. Catharines Golf & Country Club,,St. Catharines,70,L2R 3P4,Westchester Avenue,,NRCan-CanVec-10.0;local knowledge;website,Ontario,https://www.stgcc.com/,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.stgcc.com/getmedia/5147eaf8-7074-4402-92f6-60e81d1bd8ad/5.aspx,,,,,,,,,625225.7587514523,43.15220510329154,-79.23182624357904
,Dragon's Fire Golf Club,,Hamilton,342,L8N 2Z7,Concession 8 East,,,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624238.1020728599,43.38222025715595,-79.95421493775424
,Forest Ridge Golf & Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,623013.0666327168,46.53560614276413,-81.19265645823302
,Sault Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622945.6023627701,46.50396201190099,-84.27456886318922
,Bonaire Golf Club,,,,,,,CanVec_Import_2009,,http://www.bonairegolf.com/,,,,,,,,,golf,,,93be7875a78a4db4ae89fb03fcd0aac4,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621289.7298387791,44.69111785016565,-79.64237811671029
,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618403.9316045413,43.03540771496726,-79.13121167238486
,Bloomington Downs Golf Course,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,11CF41F87FC6E5F4E0409C8467120387,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,617991.8836631123,43.96479178941503,-79.42685053568397
,Northridge Public Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617948.8021598395,43.18014586707307,-80.29200939424372
,St. Andrews Valley Golf Club,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617737.480183841,44.025482987248274,-79.4597457051245
,Brant Valley Golf Course,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614115.9374035301,43.20898504480966,-80.22421726605988
,,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613852.4418381685,43.05694481085023,-79.29926880791591
,St George's Golf & Country Club,,Etobicoke,1671,,Islington Avenue,,,,,,,,,,,,,,,,,,Q7588137,,,,,,,,,,en:St. George's Golf and Country Club,,,,,,,,,,,,,,,,,,,,,106006,,,,,,,,,,613566.8338684114,43.67365957532073,-79.53011739864957
,Burlington Golf and Country Club,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612523.6979760193,43.31239211206358,-79.82938081449448
,Burlington Golf and Country Club,,,,,,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612523.6979760193,43.31239211206358,-79.82938081449448
,Links Of Kent Golf Club & Event Centre,,Chatham,120,N7M 2E2,Indian Creek Road West,,,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612245.8360917153,42.37849388289538,-82.17222368844014
,Huron Oaks Golf Course,,,2587,,Lakeshore Road,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610958.9413585882,43.019815743953856,-82.26353215407936
,King's Riding Golf Club,,King City,14700,,Bathurst Street,,,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610834.0324546334,43.98023084606396,-79.4979902901409
,Thundering Waters Golf Club,,,6000,,Marineland Parkway,,Bing,,https://www.thunderingwaters.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610030.44201282,43.061503947056735,-79.09311517476289
,Bushwood Golf Club,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,,,,,,,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609237.9172832188,43.94506750914508,-79.21810159606535
,Oakland Greens Golf & Country Club,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607957.4726107925,44.350075194281324,-77.9929138980009
,Camisle Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607947.8420264717,43.39061599036131,-79.88327098771924
,Crooked Creek Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607564.012668168,44.638581098077616,-75.95742367535135
,Woodside Greens Golf Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604084.9737288866,42.81546026259386,-80.4102063161125
,Legacy Ridge Golf Club,,Owen Sound,318494,N4K 5N4,GREY ROAD 1,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603022.9609976722,44.613562773206574,-80.95174576524758
,Seaforth Golf and Country Club,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602367.3380374939,43.53763308126144,-81.39407790155141
,Iroquois Golf Club,,,10912,,Golf Club Road,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601431.3922364594,44.84810162302376,-75.3059788886525
,Bayview Golf and Country Club,,,,,,,,,,,,,,,,,,golf,,,11CF41F87FDFE5F4E0409C8467120387,,Q7579879,,,,,Natural Resources Canada,1000082,,,,"en:Sports in Markham, Ontario",,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,600747.8825822872,43.81240858937991,-79.38081046252205
,Whitetail Golf Club,,,,,,,Bing (KofM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598377.7396586189,45.54514869148664,-77.02426975259988
,Donalda Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596714.1331911518,43.74922984456879,-79.34087973338832
,New Liskeard Golf Club,,New Liskeard,804027,,Golf Course road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596242.1917747502,47.541707359649315,-79.68077193228679
18_hole,Shelter Valley Pines Golf Club,,Grafton,1806,K0K 2G0,Shelter Valley Road,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595724.8728242953,44.01418145396894,-77.9967052630615
,Brantford Golf and Country Club,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,,,Q4957630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594919.3859313414,43.16211904523699,-80.30068001103486
,,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594564.0326721984,44.22281635852969,-78.75771954608453
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,11CF41F87952E5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593514.9676019428,43.31826997995178,-81.7463236288273
,Oshawa Golf & Curling Club,,Oshawa,160,L1G 2C4,Alexandra Street,,Yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592689.7576574843,43.908782362536236,-78.8770473457355
,,,,,,,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590701.006322989,43.08591755141309,-82.00677636335753
,,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588467.6803531242,42.900625132829035,-81.18475149859916
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588417.5750440978,44.091385752313485,-79.57783435441301
,Red Lake Golf & Country Club,,Balmertown,1541,P0V 1C0,1541,,,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587886.8423377362,51.05624868728397,-93.76212418177438
,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587738.0533701963,44.01066635890641,-79.30115792752808
,Briar Fox Golf Club,,Marysville,7415,,Old Highway 2,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586908.3087531598,44.22850997460788,-77.14318757604043
,Wardsville Golf Club,,Wardsville,1948,N0L 2N0,Longwoods Road,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585639.0324654615,42.666249143295616,-81.74981273963884
,,,,,,,,bING,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585436.6398525799,46.351089043174916,-79.43954140408306
,Ridgetown Golf & Country Club,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584583.6927357742,42.41786009083746,-81.88522686617814
,,,,,,,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583125.708701267,44.15036783195183,-81.07367916889623
,Science Hill Country Club,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,11CF41F87961E5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582148.5925687426,43.29519781808988,-81.17512136948446
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,fa59fe83d49d41aaa40869595934a0b6,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581623.3346766897,44.59628865517848,-79.55750526950665
,,,,,,,,NRCan-CanVec-8.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580173.6678172362,46.15956820776161,-80.37274527678309
,Cataraqui Golf & Country Club,,Kingston,32,K7M 0K1,Country Club Drive,,,ON,https://cataraqui.com/,,,,+1 613-546-1753,,,,,golf,,,,,Q5051476,,,,,,,,,,en:Cataraqui Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578733.4537055102,44.225584170366396,-76.53487436137584
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,1de33ce7bc614f5499066904e121df49,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578387.5110489792,44.72728355346075,-79.96482879978316
,The Club at North Halton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577968.3854500817,43.63676913659127,-79.92561534762909
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577785.0253534655,42.97647908817991,-81.01384907343832
,Essex Golf and Country Club,,,,,,,,,,,,,,,,,,,,,,,Q14875145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577583.3663458021,42.21965811122,-83.07992369044176
,Woodstock Meadows Golf Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575751.6451174186,43.167217771622774,-80.73161042391817
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575332.4918835063,44.46611813106725,-79.81569743352293
,Six Foot Bay G&CC,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574171.5243570684,44.507156595420994,-78.38935075589015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573103.3379765169,43.50648592040844,-80.15157193965838
,Bowmanville Golf and Country Club,,,,,,,CanVec 6.0 - NRCan,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573019.0992924933,43.949808035290296,-78.70449159555793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572994.487189846,44.4250094818795,-81.3763292992543
,,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,020001c95b974733ad5b3a0107534792,,,,,,,,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572758.0419003292,42.98963739192068,-79.38528973566962
,,,,,,,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570824.7628849215,43.09429467601501,-79.36990905483175
,Highland Country Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568532.6058385486,42.95226063367722,-81.2458849237743
,Cornwall Golf and Country Club,,,,,,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568138.5977970093,45.04088850956266,-74.6540451655212
,Mitchell Golf Club,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,11CF41F87962E5F4E0409C8467120387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567296.9374706664,43.48069101250912,-81.19876151260661
,Glen Mar,,,7967,,Fernbank Road,,NRCan-CanVec-7.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565858.8112026014,45.199573946073755,-76.00173404562709
,Rolling Meadows Golf & Country Club,,Niagara Falls,12741,L2G 5R9,Montrose Road,,CanVec_Import_2009;CanVec 6.0 - NRCan,,http://www.rollingmeadowsgolf.ca/,,,,+1-905-384-9894,,,,,golf,,,987ffffb0fa8442ba108b602b13a1a87,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564728.1948727535,42.99814573839014,-79.1263881464947
,Brockville Country Club,,Brockville,1548,K6V 5T7,King Street West,,NRCan-CanVec-10.0,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564445.6852186936,44.579711400509844,-75.71403578013823
,Muskoka Lakes Golf and Country Club,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563257.0582554548,45.13085172191639,-79.61074615653571
,Ladies Golf Club of Toronto,,Markham,7859,L3T 2C4,Yonge Street,,,Ontario,,,,,,,,,,golf,,,,FIXME boundaries are approximate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563239.2655814136,43.820995607553364,-79.41348467545448
,Amherstview Golf Club,,,,,,,CanVec_Import_2009,,,,,,,,,,,golf,,,,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562939.9058043187,44.23239391348156,-76.65292218046521
,Shawneeki Golf Club,,,,,,,golf,,,,,,,,,,,golf,,,11CF41F89932E5F4E0409C8467120387,,,,,,,Natural Resources Canada,1000082,,,,,,,,,,,,,,,,,,,,,,,,Shawneeki Golf Club,,,,,,,,,,,561716.643975748,44.0966865658323,-79.40546104939624
